"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-07-18","1999-12-14",1135,"LANUS Nº 4","Buenos Aires","Nacional","1999","18","SEDAN 3 PTAS","17","FIAT","72","PALIO S 1.3 MPI (3P)","1","Privado","Física","LANUS ESTE","BUENOS AIRES","Masculino","2001","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-07-24","1997-10-20",1077,"QUILMES Nº 1","Buenos Aires","Nacional","1997","18","SEDAN 3 PTAS","53","VOLKSWAGEN","11","GOL GLD","1","Privado","Física","BERNAL","BUENOS AIRES","No identificado","2001","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-07-13","1999-08-11",1077,"QUILMES Nº 1","Buenos Aires","Nacional","1999","18","SEDAN 3 PTAS","13","VOLKSWAGEN","04","GOL MI","1","Privado","Física","BERNAL","BUENOS AIRES","No identificado","1994","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-07-11","2000-09-06",1117,"TRES DE FEBRERO Nº 2","Buenos Aires","Nacional","2000","18","SEDAN 3 PTAS","53","VOLKSWAGEN","52","GOL 1.9 SD 01B","1","Privado","Física","VILLA LIBERTAD","BUENOS AIRES","Masculino","2000","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-07-05","1996-11-06",1133,"SAN MIGUEL Nº 3","Buenos Aires","Nacional","1996","18","SEDAN 3 PTAS","53","VOLKSWAGEN","11","GOL GLD","1","Privado","Física","BELLA VISTA","BUENOS AIRES","Masculino","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-07-19","2002-10-10",1178,"LA MATANZA Nº 08","Buenos Aires","Nacional","2002","18","SEDAN 3 PTAS","53","VOLKSWAGEN","EF","GOL 1.6  (0260) 21A","1","Privado","Física","LOMAS DEL MIRADOR","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-07-28","1997-08-08",1178,"LA MATANZA Nº 08","Buenos Aires","Nacional","1997","18","SEDAN 3 PTAS","53","VOLKSWAGEN","11","GOL GLD","1","Privado","Física","LOMAS DEL MIRADOR","BUENOS AIRES","Masculino","2001","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-07-10","1997-05-05",1136,"ADROGUE Nº 2","Buenos Aires","Nacional","1996","18","SEDAN 3 PTAS","53","VOLKSWAGEN","11","GOL GLI 1.8","1","Privado","Física","JOSÉ MÁRMOL","BUENOS AIRES","Masculino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-07-25","1996-12-05",1184,"MAR DEL PLATA Nº 07","Buenos Aires","Nacional","1996","18","SEDAN 3 PTAS","53","VOLKSWAGEN","11","GOL GLD","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1987","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-07-14","2008-12-15",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","2008","18","SEDAN 3 PUERTAS","37","RENAULT","UH","CLIO 3 PTAS BASE","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1996","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2023-07-12","2013-02-25",1186,"MORENO Nº 2","Buenos Aires","Nacional","2013","18","SEDAN 3 PTAS","37","RENAULT","YG","CLIO MIO 3P AUTHENTI","1","Privado","Física","GONZALEZ CATAN","BUENOS AIRES","Masculino","1993","ARGENTINA",100,"06","ARG"
